date,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_wind,min_wind,max_gust,precipitation,cloud_pct,thunderstorm,snow,rain,fog
2016-10-22,80,47,86,27,30.24,30.1,9,2,16,0.0,0.0,0,0,0,0
2016-10-23,84,55,86,39,30.22,30.11,13,3,19,0.009999999776482582,0.0,1,0,1,0
2016-10-24,86,67,93,48,30.25,30.15,10,4,16,0.009999999776482582,12.5,0,0,0,0
2016-10-25,86,67,100,44,30.23,30.07,10,3,17,0.0,50.0,0,0,0,0
2016-10-26,87,64,93,44,30.18,30.04,10,2,14,0.0,37.5,0,0,0,0
2016-10-27,88,64,93,43,30.23,30.12,9,3,14,0.0,12.5,0,0,0,0
2016-10-28,86,61,90,44,30.23,30.09,12,2,16,0.0,12.5,0,0,0,0
2016-10-29,86,64,93,42,30.19,30.06,12,2,21,0.0,37.5,0,0,0,0
2016-10-30,87,65,100,34,30.18,30.07,10,2,14,0.0,0.0,0,0,0,0
2016-10-31,86,60,100,44,30.13,29.96,12,3,17,0.0,37.5,0,0,0,1
2016-11-01,91,71,100,44,30.04,29.9,15,5,22,0.33000001311302185,75.0,1,0,1,0
2016-11-02,88,73,100,55,30.15,29.99,12,6,17,0.009999999776482582,75.0,0,0,1,0
2016-11-03,80,68,93,74,30.25,30.11,16,5,25,1.0700000524520874,87.5,1,0,1,1
2016-11-04,73,68,93,84,30.3,30.2,8,4,11,0.0,87.5,0,0,0,0
2016-11-05,72,63,100,81,30.27,30.14,7,2,12,0.23999999463558197,87.5,0,0,1,0
2016-11-06,76,59,93,76,30.19,30.07,12,2,20,0.07000000029802322,75.0,0,0,1,0
2016-11-07,71,61,100,87,30.14,30.04,7,2,12,0.07999999821186066,87.5,0,0,1,0
2016-11-08,69,62,100,84,30.21,30.09,10,4,16,0.49000000953674316,87.5,1,0,1,0
2016-11-09,65,60,100,87,30.29,30.18,10,6,17,0.17000000178813934,100.0,0,0,1,0
2016-11-10,71,56,90,53,30.34,30.25,8,3,12,0.0,25.0,0,0,0,0
2016-11-11,74,55,100,57,30.31,30.17,8,2,12,0.009999999776482582,37.5,0,0,1,0
2016-11-12,77,57,93,50,30.28,30.17,9,4,13,0.0,25.0,0,0,0,0
2016-11-13,76,54,93,57,30.27,30.12,7,2,12,0.0,12.5,0,0,0,0
2016-11-14,82,56,100,48,30.15,30.0,9,2,16,0.0,25.0,0,0,0,1
2016-11-15,86,59,87,32,30.11,30.0,8,2,14,0.0,0.0,0,0,0,0
2016-11-16,86,55,86,30,30.03,29.91,9,3,18,0.0,0.0,0,0,0,0
2016-11-17,82,58,100,47,29.96,29.81,15,7,26,0.0,50.0,0,0,0,0
2016-11-18,79,52,90,34,30.47,29.9,17,7,29,0.009999999776482582,62.5,0,0,1,0
2016-11-19,63,41,67,25,30.63,30.48,13,5,22,0.0,0.0,0,0,0,0
2016-11-20,67,35,85,24,30.48,30.21,10,2,15,0.0,0.0,0,0,0,0
2016-11-21,77,44,84,43,30.19,29.99,13,5,21,0.0,0.0,0,0,0,0
2016-11-22,76,62,97,69,29.98,29.86,13,5,23,0.49000000953674316,100.0,1,0,1,0
2016-11-23,73,51,100,41,30.21,29.96,14,3,24,0.12999999523162842,37.5,0,0,1,0
2016-11-24,76,46,93,46,30.26,30.12,8,1,12,0.0,12.5,0,0,0,0
2016-11-25,66,55,97,77,30.4,30.2,10,4,14,0.029999999329447746,75.0,0,0,1,0
2016-11-26,70,53,83,55,30.4,30.19,7,2,9,0.0,62.5,0,0,0,0
2016-11-27,76,56,86,64,30.18,29.68,14,6,26,0.0,87.5,0,0,0,0
2016-11-28,79,51,84,21,29.65,29.52,17,6,28,0.0,37.5,0,0,0,0
2016-11-29,79,49,80,25,29.81,29.59,8,3,12,0.0,25.0,0,0,0,0
2016-11-30,67,42,66,24,30.12,29.84,13,4,20,0.0,0.0,0,0,0,0
2016-12-01,69,37,85,27,30.16,30.01,12,3,16,0.0,0.0,0,0,0,0
2016-12-02,64,51,90,63,30.11,30.01,10,4,17,0.2199999988079071,87.5,0,0,1,0
2016-12-03,52,49,100,89,30.04,29.86,12,6,21,1.2899999618530273,100.0,0,0,1,0
2016-12-04,53,49,93,83,30.07,29.93,13,6,19,0.3700000047683716,100.0,0,0,1,0
2016-12-05,52,47,100,89,30.01,29.77,10,3,17,0.6299999952316284,87.5,0,0,1,0
2016-12-06,58,43,100,67,30.09,29.79,17,4,27,0.0,50.0,0,0,0,1
2016-12-07,56,39,100,72,30.26,30.04,13,3,19,0.0,62.5,0,0,0,0
2016-12-08,52,36,83,52,30.68,30.27,21,10,32,0.0,87.5,0,0,0,0
2016-12-09,46,33,56,34,30.69,30.52,12,5,18,0.0,87.5,0,0,0,0
2016-12-10,52,35,96,54,30.51,30.2,9,3,15,0.0,87.5,0,0,0,0
2016-12-11,67,50,100,81,30.18,29.92,14,4,25,0.019999999552965164,87.5,0,0,1,1
2016-12-12,67,46,93,52,30.12,29.96,10,3,17,0.0,12.5,0,0,0,0
2016-12-13,77,50,100,46,30.13,29.93,14,4,22,0.0,62.5,0,0,0,0
2016-12-14,57,43,89,66,30.31,30.13,12,4,17,0.0,62.5,0,0,0,0
2016-12-15,54,45,92,63,30.42,30.16,12,5,20,0.0,100.0,0,0,0,0
2016-12-16,67,51,96,68,30.14,29.81,12,5,21,0.0,100.0,0,0,0,0
2016-12-17,76,34,100,59,30.19,29.65,21,6,35,0.0,87.5,0,0,0,0
2016-12-18,37,26,58,38,30.67,30.25,21,12,35,0.0,50.0,0,0,0,0
2016-12-19,45,23,59,24,30.76,30.6,13,5,21,0.0,12.5,0,0,0,0
2016-12-20,59,35,59,20,30.59,30.3,7,2,11,0.0,62.5,0,0,0,0
2016-12-21,71,43,55,27,30.29,30.1,12,4,19,0.0,0.0,0,0,0,0
2016-12-22,68,50,63,32,30.35,30.18,12,4,19,0.0,25.0,0,0,0,0
2016-12-23,68,52,100,47,30.22,30.0,7,1,10,0.009999999776482582,100.0,0,0,1,1
2016-12-24,78,65,100,69,30.08,29.96,17,7,28,0.009999999776482582,100.0,0,0,0,0
2016-12-25,80,68,90,58,30.01,29.85,17,9,32,0.0,87.5,0,0,0,0
2016-12-26,84,70,93,55,30.24,29.99,12,4,20,0.009999999776482582,75.0,0,0,1,0
2016-12-27,76,62,97,46,30.27,30.14,7,1,11,0.009999999776482582,75.0,0,0,0,0
2016-12-28,83,62,93,51,30.15,29.96,12,3,20,0.0,62.5,0,0,0,0
2016-12-29,70,49,84,18,30.53,30.08,18,9,30,0.0,0.0,0,0,0,0
2016-12-30,55,49,48,27,30.51,30.09,12,4,16,0.009999999776482582,75.0,0,0,0,0
2016-12-31,77,51,90,50,30.06,29.76,10,3,18,0.009999999776482582,62.5,0,0,1,0
